,Interpolation RMSE,Interpolation MAE,Interpolation Bias,Interpolation Spatial corr,U-Net T+Elev RMSE,U-Net T+Elev MAE,U-Net T+Elev Bias,U-Net T+Elev Spatial corr,Transformer T+Elev RMSE,Transformer T+Elev MAE,Transformer T+Elev Bias,Transformer T+Elev Spatial corr,Truth Tmax mean (deg C),Truth Tmax p95 (deg C),Dew point mean (deg C),Solar radiation mean (MJ m-2 day-1),U-Net minus Transformer RMSE,Transformer beats U-Net,U-Net beats interpolation,Transformer beats interpolation,Temperature regime,Humidity regime,Cloud regime,Hot and cloudy,Hot and humid,Cool and cloudy
2024-08-26,1.433598,1.0868479,-0.5639714,0.8758921500254134,0.93948716,0.7440762,-0.05330709,0.9376959918435493,0.942941,0.7307166,-0.14191154,0.944327568950003,27.353096,32.25,16.702793,0.8198857,-0.0034538507,False,True,True,Moderate,Moderate humidity,Partly cloudy,False,False,False
2024-08-27,1.3089771,0.966532,-0.09973079,0.8602099783831682,0.743803,0.58562744,0.2065986,0.9538876779509364,0.6961206,0.5487834,0.24138674,0.9616511452482389,28.709145,32.649993896484375,17.07162,0.91851455,0.047682405,True,True,True,Hot,Moderate humidity,Partly cloudy,False,False,False
2024-08-28,1.7536762,1.3367547,-0.17555708,0.9484725430435827,1.5054245,1.1172357,0.12264636,0.9679123749330384,1.548278,1.1065899,0.1189679,0.9687188308906217,28.21768,35.850006103515625,18.342937,0.7441264,-0.042853475,False,True,True,Hot,Humid,Cloudy,True,True,False
2024-08-29,1.395987,1.0908897,-0.007011756,0.9501905959614935,1.4251055,1.0805532,0.49984095,0.9548105184335429,1.490126,1.1668482,0.44560185,0.9525381631110489,25.192326,34.050018310546875,15.7989235,0.80538696,-0.06502056,False,False,False,Cool,Moderate humidity,Partly cloudy,False,False,False
2024-08-30,1.3187592,1.013761,0.110265486,0.8972346812595602,1.4151013,1.1236151,0.71304953,0.9117116125983543,1.384825,1.1183099,0.6818478,0.9214196236141685,23.19083,29.149993896484375,15.524317,0.58700514,0.030276299,True,False,False,Cool,Moderate humidity,Cloudy,False,False,True
2024-08-31,1.5497489,1.2457383,0.050501127,0.8801587153609005,1.5018895,1.2046621,0.6897864,0.9129618787142011,1.4826164,1.1885768,0.5958725,0.9163892790989279,23.793846,29.050018310546875,17.625887,0.50904137,0.019273043,True,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-06-01,1.2201216,0.9385084,-0.47465923,0.9446351724064938,1.0401368,0.82684535,0.26710075,0.955329750198816,0.96549994,0.79441255,0.29509994,0.9629098718660252,16.31279,22.25,5.290945,0.81706274,0.07463688,True,True,True,Cool,Dry,Partly cloudy,False,False,False
2025-06-02,1.4904441,1.1587884,-0.8317276,0.8787165948362523,0.98451346,0.7667409,-0.25738055,0.928260974519518,0.9003833,0.7058158,-0.19456825,0.938002713507566,20.723825,24.350006103515625,5.7519746,1.1119903,0.08413017,True,True,True,Cool,Dry,Sunny,False,False,False
2025-06-03,1.9358561,1.4223515,-1.1656978,0.7084396512823525,1.1926423,0.9360417,-0.45111746,0.8388311417010027,1.1460625,0.880323,-0.5808074,0.8462318796725338,25.896696,28.550018310546875,7.8354383,1.2681755,0.046579838,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-06-04,1.7764227,1.2794555,-1.0286443,0.8112705902136262,1.1951116,0.9731645,-0.6824223,0.8539034231184959,1.2107371,0.9828492,-0.7554697,0.8613322470971404,29.342777,31.850006103515625,13.00784,1.2074625,-0.015625477,False,True,True,Hot,Dry,Sunny,False,False,False
2025-06-05,2.1398752,1.5879965,-1.2481945,0.7361076664588702,1.7197987,1.4103229,-0.9050064,0.7719235848229186,1.7253968,1.4341037,-1.0374006,0.8017363093771291,29.674826,33.45001220703125,16.767029,1.0466512,-0.0055980682,False,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-06-06,2.0645123,1.5771607,-1.3068215,0.8621368785220204,1.4143629,1.0920153,-0.61111563,0.9071766891301493,1.5111289,1.1763134,-0.7740677,0.9051406253454216,25.751951,30.649993896484375,17.505486,0.7617863,-0.096765995,False,True,True,Moderate,Moderate humidity,Cloudy,False,False,False
2025-06-07,1.4724746,1.0703423,-0.4561512,0.9141437036808664,0.98789626,0.7473471,0.24877118,0.9620828576135918,1.0588316,0.80012983,0.20090048,0.961636309774773,23.810532,29.95001220703125,16.586693,0.6325121,-0.07093531,False,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-06-08,1.6672928,1.2822934,-0.7375536,0.7604610895405308,1.2523538,0.9987166,-0.12298876,0.8301653899051246,1.2116845,0.96112937,-0.10902796,0.8382985657006599,23.125813,26.850006103515625,13.969518,0.798575,0.040669322,True,True,True,Cool,Dry,Partly cloudy,False,False,False
2025-06-09,1.4935504,1.1327817,-0.5824545,0.940273560274117,1.2380514,0.9822327,0.15849675,0.9513948843091399,1.1475397,0.90825707,0.05202418,0.955038858160464,22.49468,28.850006103515625,14.668047,0.6669819,0.09051168,True,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-06-10,1.5822415,1.2617494,-0.97703826,0.960946005029033,0.9872713,0.7881687,-0.17952101,0.9741639388982289,1.0282122,0.8318356,-0.23982929,0.970528547332474,22.790588,29.350006103515625,14.682112,0.6583137,-0.04094088,False,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-06-11,1.4741858,1.0627897,-0.5473911,0.8679968189036811,0.88872445,0.7103897,0.044883903,0.9439950717326104,0.85523224,0.66975284,-0.023737356,0.9472747148110788,25.886387,29.95001220703125,13.195096,1.0812252,0.033492208,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-06-12,1.7765764,1.2792615,-0.7814378,0.9291684211553843,1.274501,1.0215124,-0.33284855,0.9581456322229592,1.2709892,1.0414294,-0.39315456,0.9620374446154655,26.860292,32.550018310546875,13.643165,1.1512313,0.0035117865,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-06-13,1.7554914,1.4127849,-0.69054836,0.9437675736148865,1.3773292,1.078755,-0.043216188,0.9578035834918984,1.2706393,0.99784607,-0.06763582,0.9633077614444853,23.51435,31.550018310546875,11.768551,0.9893434,0.10668993,True,True,True,Cool,Dry,Sunny,False,False,False
2025-06-14,1.616053,1.314358,0.030053195,0.937112115914177,1.6395537,1.3396684,0.71480674,0.9458203770402361,1.608349,1.2940391,0.7181764,0.9455471638006108,20.825304,30.350006103515625,13.435901,0.5503516,0.0312047,True,False,True,Cool,Dry,Cloudy,False,False,True
2025-06-15,1.5746474,1.2425009,-0.433199,0.8122944875272564,1.4302791,1.1438799,0.24547486,0.8357187852192449,1.3666599,1.1138291,0.2727747,0.8407504741953742,20.897072,24.649993896484375,13.5844,0.55884814,0.063619256,True,True,True,Cool,Dry,Cloudy,False,False,True
2025-06-16,1.5681598,1.2065114,-0.68543386,0.8519701899364001,1.1913228,0.93150514,-0.0393521,0.8965386968563944,1.2711323,1.0069191,-0.01588998,0.883341769581139,21.958685,25.850006103515625,14.059961,0.59735173,-0.07980955,False,True,True,Cool,Dry,Cloudy,False,False,True
2025-06-17,1.3631922,0.9841589,-0.40734062,0.9223638103459645,1.1204005,0.8929249,0.31115538,0.9452816526355685,0.995179,0.7785969,0.2192211,0.9515508584034331,22.816996,28.350006103515625,16.613007,0.4359212,0.12522155,True,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-06-18,1.7170982,1.3342656,-0.8702837,0.8774223555024924,1.2896503,1.0562761,-0.2184744,0.9110845924940688,1.3740046,1.1428057,-0.31481898,0.9083974141841612,27.004555,31.95001220703125,19.454363,0.57591844,-0.08435428,False,True,True,Moderate,Humid,Cloudy,False,False,False
2025-06-19,1.6108289,1.190306,-0.5593655,0.883225843218931,1.0460452,0.8362994,-0.17917278,0.9457990562425389,1.1107748,0.88529354,-0.25329265,0.9427195908909008,28.687674,33.149993896484375,19.434168,0.8137621,-0.06472957,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-06-20,1.4707475,1.1139634,-0.52067566,0.9159828237014749,1.0688164,0.789611,0.033251718,0.9507497785189402,1.0543712,0.79743576,0.006773755,0.9556910808678625,25.192924,30.050018310546875,14.776666,0.9550261,0.014445186,True,True,True,Cool,Moderate humidity,Sunny,False,False,False
2025-06-21,1.7580079,1.2784628,-0.99353826,0.8519118806675707,1.0882993,0.8714006,-0.591497,0.9376063946777891,1.1081989,0.8914363,-0.6465057,0.9386010928900633,28.855844,32.649993896484375,15.13716,1.1485951,-0.019899607,False,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-06-22,1.8715688,1.3631815,-0.44181484,0.8428119774703402,1.4731364,1.1864636,-0.3610144,0.9076531894923475,1.4835532,1.209824,-0.38222644,0.9097712997745958,30.247362,34.75,19.455177,0.8422491,-0.010416746,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-06-23,2.0054893,1.4294374,-1.0113919,0.7974344840372231,1.7848511,1.5300436,-1.4487965,0.9017613040692748,1.5585291,1.329746,-1.249391,0.9190736815851356,33.654613,36.850006103515625,21.238504,1.1522614,0.22632194,True,True,True,Hot,Humid,Sunny,False,True,False
2025-06-24,2.0089993,1.3535955,-0.28323853,0.6168085251036346,1.567742,1.2739422,-1.0469173,0.855127026552359,1.4015709,1.108311,-0.8258098,0.8631534649743606,34.533447,37.75,21.01998,1.1816897,0.16617107,True,True,True,Hot,Humid,Sunny,False,True,False
2025-06-25,1.8985573,1.3592454,-1.029859,0.8911828026939648,1.5602313,1.2922915,-1.0449591,0.9454242320732243,1.5656968,1.2898391,-1.0696253,0.9470671074276539,31.892715,36.95001220703125,19.515217,1.0926033,-0.0054655075,False,True,True,Hot,Humid,Sunny,False,True,False
2025-06-26,2.1616793,1.6680528,0.008153681,0.9434336957815264,2.4003234,1.862701,0.41027597,0.9347093395808475,2.5032027,1.9887092,0.41303405,0.9325132612799898,25.706924,35.45001220703125,15.744437,0.7307896,-0.102879286,False,False,False,Moderate,Moderate humidity,Cloudy,False,False,False
2025-06-27,2.0718975,1.6040752,-0.24184161,0.763923052535824,1.979311,1.563581,0.3721,0.789046732767703,1.9751749,1.5318929,0.35696885,0.7832295239873466,22.88928,29.149993896484375,14.403328,0.6873192,0.0041360855,True,True,True,Cool,Dry,Cloudy,False,False,True
2025-06-28,1.8253177,1.533024,-0.59429806,0.972613526495369,1.762196,1.4180301,0.06797722,0.97649574506757,1.9942192,1.6110932,0.004639463,0.9731991601022596,25.690374,32.649993896484375,17.112177,0.60340166,-0.23202324,False,True,False,Moderate,Moderate humidity,Cloudy,False,False,False
2025-06-29,1.6364661,1.2725029,-0.81700265,0.9558179897201756,1.1160644,0.887634,-0.4040414,0.9753602001371843,1.2331159,0.9877185,-0.51693416,0.9747948900345654,27.485487,33.95001220703125,17.654371,0.93648154,-0.11705148,False,True,True,Moderate,Humid,Partly cloudy,False,False,False
2025-06-30,1.8197033,1.3697517,-0.8992986,0.7491069686376083,1.170281,0.9719488,-0.7072622,0.8963573980371342,1.1321563,0.91927123,-0.71528983,0.9063318848288698,30.35908,33.850006103515625,18.429117,1.044443,0.0381248,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-01,1.5763203,1.198664,-0.5421718,0.881328718495139,1.0643203,0.86549133,-0.24435897,0.9414237828273085,1.0260149,0.8306658,-0.281587,0.9492280392498907,29.039568,33.649993896484375,20.746933,0.6561197,0.0383054,True,True,True,Hot,Humid,Cloudy,True,True,False
2025-07-02,1.5466399,1.1376954,-0.7108888,0.6910135494733046,1.0120646,0.80467695,-0.29844564,0.8259767696403226,1.0640353,0.84177196,-0.34206796,0.8105561663678845,28.489134,31.050018310546875,18.255598,0.96595466,-0.05197072,False,True,True,Hot,Humid,Sunny,False,True,False
2025-07-03,1.5975664,1.180271,-0.48863697,0.8795010364751658,1.065533,0.8394679,-0.055875756,0.9430712489881774,1.0990491,0.8751954,-0.17776847,0.9416886173344167,28.115612,32.75,16.48611,1.0052993,-0.03351605,False,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-07-04,1.4630705,1.1523254,-0.63188493,0.9312757274269385,1.0100391,0.8029089,-0.08599235,0.9601735042035829,0.9608696,0.77150327,-0.13015386,0.9659744167203749,25.54699,30.75,12.8204775,1.1406568,0.04916948,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-07-05,1.6700574,1.2930355,-0.85456866,0.8203082336809773,1.1657152,0.9332399,-0.45921952,0.8964114971239664,1.2086068,0.93750334,-0.5397224,0.8935953224657612,28.569298,31.649993896484375,14.320867,1.1369363,-0.04289162,False,True,True,Hot,Dry,Sunny,False,False,False
2025-07-06,1.6053009,1.1966137,-0.6950536,0.6428288284529465,1.1761204,0.97112495,-0.7206599,0.8193106446702818,1.1255696,0.92500615,-0.69786996,0.8367712135587225,30.827553,33.350006103515625,18.241173,1.0674671,0.05055082,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-07,1.8365436,1.4407002,-0.85576653,0.8334409782140726,1.5757947,1.2438939,-0.7502985,0.8706621734311802,1.6326172,1.2919624,-0.7818513,0.8624195753718978,30.424074,33.550018310546875,20.50444,0.85229576,-0.05682254,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-07-08,1.72377,1.3255074,-0.5873473,0.931472364344494,1.3034155,1.0230451,-0.18407393,0.9573727871180525,1.3230664,1.0708131,-0.279522,0.9589194351203425,28.516794,35.050018310546875,19.980705,0.7746132,-0.019650817,False,True,True,Hot,Humid,Cloudy,True,True,False
2025-07-09,1.4080489,1.0564154,-0.58286047,0.898565603631827,1.1140494,0.8675006,-0.086799785,0.9262849542360195,1.1278238,0.8849998,-0.16912958,0.9270673572874739,27.979437,32.550018310546875,18.716305,0.8143985,-0.013774395,False,True,True,Moderate,Humid,Partly cloudy,False,False,False
2025-07-10,1.4960477,1.2157425,-0.8474679,0.909352798308394,1.2368904,1.0050315,-0.26816046,0.9132671585196404,1.3439347,1.0883938,-0.33479106,0.9042263254753555,26.934961,30.550018310546875,18.610432,0.7537369,-0.10704422,False,True,True,Moderate,Humid,Cloudy,False,False,False
2025-07-11,1.500268,1.1956605,-0.9667853,0.8966224748350532,1.2211974,0.9969454,-0.6878239,0.9114317930536486,1.2425019,1.035348,-0.7129401,0.9099511095766021,29.314243,32.75,19.245998,0.90767336,-0.021304488,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-07-12,1.5498673,1.2336229,-0.6352224,0.8782579195124186,1.2728324,1.0307398,-0.4924126,0.9176181765545243,1.3290645,1.0879062,-0.46765545,0.9149657219892986,29.689436,33.45001220703125,20.181599,0.9510771,-0.056232095,False,True,True,Hot,Humid,Sunny,False,True,False
2025-07-13,1.5925657,1.2652239,-0.7760325,0.8152922395546367,1.057232,0.85123855,-0.414765,0.899117140756778,1.0912535,0.8830039,-0.4842022,0.9045957053758009,28.970343,32.050018310546875,20.378584,0.79989946,-0.034021497,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-07-14,1.734348,1.4397292,-0.99691916,0.8471008740597158,1.3014234,1.0893375,-0.5163437,0.8836978480377002,1.3283968,1.1041825,-0.58101135,0.8822166102931497,28.400843,32.350006103515625,20.856588,0.6290915,-0.026973367,False,True,True,Hot,Humid,Cloudy,True,True,False
2025-07-15,1.6878368,1.2621094,-0.7566227,0.5042638118078607,1.1687518,0.9479304,-0.7116376,0.750663128353531,1.1178693,0.9050491,-0.6493382,0.7609222536584026,30.62644,32.550018310546875,19.855488,0.9942391,0.050882578,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-16,1.6428564,1.1898787,-0.5820841,0.609671624677963,1.1810461,0.9746489,-0.756517,0.8134086325195576,1.0802847,0.8852682,-0.65877354,0.8361742520490185,31.524374,33.75,20.636957,0.9575073,0.10076141,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-17,1.4043736,1.0536901,-0.2770553,0.8512827477030472,1.16574,0.8939986,-0.24694781,0.8899901734684462,1.0767927,0.82938373,-0.20056584,0.9049362852085848,30.364813,34.050018310546875,21.324362,0.8252642,0.088947296,True,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-07-18,1.3197713,0.988088,-0.5479905,0.924412577352973,0.92810327,0.7354663,-0.0055878456,0.9560742585593033,0.96681845,0.76140726,-0.031856447,0.9538307880112437,26.043753,32.45001220703125,14.973148,1.0240697,-0.038715184,False,True,True,Moderate,Moderate humidity,Sunny,False,False,False
2025-07-19,1.8156031,1.484771,-0.9590217,0.7677361017459025,1.3135478,1.0556402,-0.4208901,0.8522387404210066,1.3091006,1.0531961,-0.46876025,0.8587057861314639,27.758127,32.149993896484375,15.846224,0.9214003,0.0044472218,True,True,True,Moderate,Moderate humidity,Partly cloudy,False,False,False
2025-07-20,1.3921986,1.0721008,-0.47680178,0.9465120191424585,1.1524168,0.92095333,-0.0567338,0.9593352023788372,1.1726875,0.9407155,-0.16370139,0.9626995582561949,27.555065,32.649993896484375,19.296873,0.744321,-0.020270705,False,True,True,Moderate,Humid,Cloudy,False,False,False
2025-07-21,1.3335108,1.0615366,-0.69273627,0.9598000211936037,0.84301984,0.6722081,-0.18152443,0.9787459840010759,0.8944301,0.7104895,-0.21197535,0.9761285150224057,24.840208,30.75,13.866737,0.9845908,-0.051410258,False,True,True,Cool,Dry,Sunny,False,False,False
2025-07-22,1.6806606,1.3431222,-1.0748609,0.9005027066911152,1.0845823,0.84416866,-0.51651174,0.9467977735221403,1.0278158,0.8157904,-0.54355925,0.9520427939047236,25.750055,30.550018310546875,11.700073,1.0510197,0.05676651,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-07-23,1.5779915,1.2396924,-0.8709098,0.769896924693154,0.97844094,0.793328,-0.4078661,0.8855472526889402,0.959142,0.76761514,-0.49466816,0.8919674875898617,28.131374,30.850006103515625,14.33159,1.0613767,0.019298911,True,True,True,Hot,Dry,Sunny,False,False,False
2025-07-24,1.4517516,1.0516363,-0.5175538,0.7449015619622682,1.0663171,0.8624285,-0.6161836,0.8411761541845061,0.9792833,0.7743956,-0.5210583,0.8474662605555292,30.851646,33.25,18.094807,1.06205,0.08703381,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-25,1.7008349,1.2590383,-0.7153031,0.9100982815572057,1.351738,1.1096431,-0.53866935,0.9454234240074871,1.4066966,1.1584784,-0.5714752,0.9412738166116854,30.54758,35.649993896484375,20.57634,0.80478764,-0.054958582,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-07-26,1.6757877,1.3303007,-1.076323,0.8703039472346424,1.1393611,0.92766035,-0.6472972,0.9291936573274573,1.2676142,1.0083889,-0.71484035,0.9119815370452482,29.135582,34.25,17.409824,0.9914457,-0.1282531,False,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-07-27,1.5070988,1.1890056,-0.55040854,0.9230160676396892,1.2573241,1.015574,-0.16347884,0.9464504404845401,1.3541503,1.124849,-0.19531216,0.9466820271012992,28.356653,34.45001220703125,19.964355,0.6137146,-0.096826196,False,True,True,Hot,Humid,Cloudy,True,True,False
2025-07-28,1.6921428,1.3073953,-0.88810223,0.7795640846619608,1.4468703,1.1981474,-0.9838085,0.8612703799802673,1.335343,1.1099813,-0.92658526,0.8809568932640157,31.684092,34.350006103515625,19.857449,1.0732709,0.11152732,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-29,1.8254601,1.3871899,-0.9363909,0.8353149720875076,1.6136352,1.3517255,-1.1707408,0.9069880264912135,1.5737008,1.3160079,-1.1502641,0.9137953877530021,32.52368,36.350006103515625,19.79836,1.0516442,0.039934397,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-30,1.7975562,1.4207728,-1.1463526,0.8863231451930025,1.632581,1.3717855,-1.1694093,0.9131482737061465,1.6144187,1.3562037,-1.179762,0.9191569482992534,31.64245,35.45001220703125,19.302414,0.9847595,0.01816225,True,True,True,Hot,Humid,Sunny,False,True,False
2025-07-31,2.5061297,1.9867178,0.80154353,0.9288969573946062,2.760831,2.1392357,1.341782,0.928805825274839,2.7773995,2.2090445,1.3164313,0.9346904528504457,24.166267,33.550018310546875,17.217857,0.49793372,-0.016568422,False,False,False,Cool,Moderate humidity,Cloudy,False,False,True
2025-08-01,1.497152,1.1573136,-0.18976563,0.4848412499603449,1.5489,1.1225837,0.33298594,0.5140450854779468,1.4853181,1.076514,0.37901706,0.5622341830822258,22.789639,25.149993896484375,12.731158,0.7316785,0.06358194,True,False,True,Cool,Dry,Cloudy,False,False,True
2025-08-02,1.2700543,0.9564741,-0.39432576,0.6953197093541982,0.9338797,0.72935104,0.2553914,0.8404947464848737,0.8389202,0.64876324,0.17751831,0.8661556370809224,24.746628,27.050018310546875,10.829869,1.0243839,0.0949595,True,True,True,Cool,Dry,Sunny,False,False,False
2025-08-03,1.3968576,1.0733027,-0.6455114,0.6764021713061573,0.9094753,0.7293397,-0.045833204,0.8246538761508682,0.88071775,0.71521133,-0.16284639,0.8419038583128771,26.542318,28.75,12.323468,1.0946885,0.028757572,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-08-04,1.4495488,1.0936737,-0.6251973,0.8070966798334931,0.94712836,0.76799524,-0.13739161,0.8979369105276322,0.98092765,0.79650563,-0.24945264,0.8949139778532047,27.561188,30.45001220703125,13.935827,1.0796379,-0.03379929,False,True,True,Moderate,Dry,Sunny,False,False,False
2025-08-05,1.3375117,1.0051513,-0.3609489,0.7983079972113406,1.0453056,0.8163754,0.17346638,0.8707823459810722,1.0369717,0.8266997,0.07399473,0.876443126020128,26.81794,29.95001220703125,14.5492735,0.86263806,0.008333921,True,True,True,Moderate,Moderate humidity,Partly cloudy,False,False,False
2025-08-06,1.3599008,1.0251495,-0.5012407,0.7443775667088663,0.9832977,0.7725275,0.13524465,0.8620283621680959,0.9981904,0.788586,0.06380673,0.8561182866685801,25.429634,28.649993896484375,15.237882,0.7602525,-0.014892697,False,True,True,Moderate,Moderate humidity,Cloudy,False,False,False
2025-08-07,1.343486,0.988532,-0.62166125,0.6852503583712266,0.8636514,0.6845173,-0.048546903,0.831867443553521,0.8667138,0.6794432,-0.14371058,0.8343417509191426,26.85245,29.25,14.903732,0.88106644,-0.003062427,False,True,True,Moderate,Moderate humidity,Partly cloudy,False,False,False
2025-08-08,1.4805032,1.107697,-0.5357178,0.6198638140698745,1.1061118,0.87367266,-0.04542595,0.7428569562934902,1.0615757,0.8333976,-0.13712808,0.7712752789559475,27.489695,30.149993896484375,14.170644,0.9488066,0.044536114,True,True,True,Moderate,Dry,Sunny,False,False,False
2025-08-09,1.4440926,1.0936224,-0.51782054,0.6813559086863649,1.0837204,0.8792231,-0.18578607,0.7504435186941936,1.0193012,0.826432,-0.2526441,0.788859314398292,28.605846,31.149993896484375,13.921936,1.0589789,0.06441927,True,True,True,Hot,Dry,Sunny,False,False,False
2025-08-10,1.5428429,1.1462525,-0.24620837,0.6854252723003694,1.211384,0.98657197,-0.29720974,0.7428819746906199,1.0916481,0.8810582,-0.25912893,0.7980099858178953,30.39978,33.050018310546875,14.6206665,1.061463,0.119735956,True,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-08-11,1.5830791,1.1536723,-0.5645728,0.7603437814725587,1.2977531,1.0636624,-0.7526226,0.8540929714537827,1.2296311,0.9797885,-0.68562,0.868237428508469,31.37431,34.75,16.266615,1.0024577,0.06812203,True,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-08-12,1.7398517,1.2620299,-0.6421422,0.6385869160364026,1.532365,1.2665288,-1.0137289,0.7516765333497781,1.373925,1.1059171,-0.8503328,0.7849994902180613,32.38521,35.25,17.874146,0.9534582,0.15844,True,True,True,Hot,Humid,Sunny,False,True,False
2025-08-13,1.9082222,1.5176111,-0.7561369,0.7066455489127319,1.7914078,1.4660262,-0.6682387,0.7128974893371731,1.7041653,1.3841857,-0.6422041,0.7459166318571356,30.315243,34.149993896484375,19.941872,0.73750323,0.087242484,True,True,True,Hot,Humid,Cloudy,True,True,False
2025-08-14,1.5233624,1.1514677,-0.7230964,0.801383823460346,1.1257935,0.90155387,-0.47748357,0.8774757514566324,1.1313975,0.9151922,-0.5843755,0.889976880691996,29.546833,32.550018310546875,19.000704,0.81361884,-0.0056040287,False,True,True,Hot,Humid,Partly cloudy,False,True,False
2025-08-15,1.4151042,1.0356812,-0.53572124,0.8450604644171247,1.0201937,0.8120216,-0.29743433,0.901896160233722,0.9967229,0.80417585,-0.31156197,0.9060661779564073,29.519962,32.850006103515625,15.098081,0.96308637,0.023470819,True,True,True,Hot,Moderate humidity,Sunny,False,False,False
2025-08-16,1.4631962,1.0963264,-0.5929736,0.7264482114538383,1.0648906,0.8530919,-0.5061272,0.8204173482686211,1.0100735,0.8161446,-0.4865893,0.8296345646870812,30.131453,32.45001220703125,16.358877,0.9343063,0.05481708,True,True,True,Hot,Moderate humidity,Partly cloudy,False,False,False
2025-08-17,1.6918344,1.3252876,-0.2987895,0.8999542537442917,1.3668607,1.0319853,-0.082386576,0.9395262333973214,1.3743577,1.0079261,-0.16375624,0.9382294709601665,29.288366,34.050018310546875,18.005625,0.7629215,-0.007496953,False,True,True,Hot,Humid,Cloudy,True,True,False
2025-08-18,1.5427816,1.1953149,-0.04704869,0.8173946794116164,1.7467229,1.3190324,0.55439484,0.8007672343281828,1.684423,1.2768049,0.4944232,0.7965725047307667,22.98738,27.25,11.524159,0.8921995,0.062299967,True,False,False,Cool,Dry,Partly cloudy,False,False,False
2025-08-19,1.5051136,1.1194834,-0.26535717,0.7150823973804558,1.3609595,0.9990101,0.4084944,0.775017442444381,1.3123157,0.976885,0.3447693,0.7683386084288285,23.305862,26.45001220703125,12.094088,0.66662663,0.048643827,True,True,True,Cool,Dry,Cloudy,False,False,True
2025-08-20,2.0073915,1.6112676,0.1493438,0.8878434164767649,1.9385688,1.5476195,0.7873876,0.9139195617788142,1.9629215,1.5662165,0.78309256,0.9157474021478424,20.982029,28.75,14.572156,0.39877844,-0.02435267,False,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-08-21,1.3127527,1.028052,-0.10584504,0.7994663256759803,1.3055745,1.0032008,0.48578775,0.8272730381789354,1.3593504,1.0558795,0.5275562,0.8081688875913375,22.866848,26.350006103515625,13.44755,0.5857929,-0.053775907,False,True,False,Cool,Dry,Cloudy,False,False,True
2025-08-22,1.410372,1.0775347,-0.56035155,0.5610334241790862,0.7709847,0.60901356,0.017482389,0.8354053985068464,0.77791035,0.6147214,-0.12227328,0.8303854004579587,26.971718,28.850006103515625,12.297782,0.94498247,-0.0069256425,False,True,True,Moderate,Dry,Partly cloudy,False,False,False
2025-08-23,1.3839871,1.06076,-0.48598117,0.6330769307970963,0.84062093,0.6616325,-0.0039792242,0.8053014327158518,0.83241147,0.6534723,-0.1278719,0.8079484258733173,27.585068,29.75,13.893332,0.8720388,0.008209467,True,True,True,Moderate,Dry,Partly cloudy,False,False,False
2025-08-24,1.6710311,1.317902,-0.08682783,0.7517739004773305,1.480974,1.1445155,0.54245734,0.8409135326903524,1.4790535,1.1328716,0.42222333,0.8356022716075107,25.614914,29.350006103515625,16.239073,0.68152505,0.0019204617,True,True,True,Moderate,Moderate humidity,Cloudy,False,False,False
2025-08-25,1.3255377,1.038763,-0.46666923,0.9264584623298662,0.9048173,0.68814355,0.1287349,0.9621756265589825,0.90478283,0.69699645,0.09000735,0.9648288189768,24.669298,29.75,14.542465,0.73514074,3.4451485e-05,True,True,True,Cool,Moderate humidity,Cloudy,False,False,True
2025-08-26,1.2887889,1.0134009,-0.6081457,0.9259344223410606,0.91250235,0.7326749,-0.1818572,0.9554476699113709,0.849481,0.6752513,-0.10736475,0.9613066623644941,22.527382,27.050018310546875,10.624544,0.79305124,0.06302136,True,True,True,Cool,Dry,Cloudy,False,False,True
